Grouping,Key_Tests,File_Name,Category,Control_Mode,Init_Strategy,Init_Fault_MVA,Init_Fault_X_on_R,Init_Vref_pu,Init_Vpoc_pu,Init_Qpoc_pu,Init_Pwind_MW,Init_Pbess_MW,Fault_Type,Rf_Ohms,Xf_Ohms,Fault_Time,Fault_Duration,Post_Fault_Duration,DIR,Vslack_pu,Commands>,Grid_MVA_v,Grid_X2R_v,Init_Vpoc_pu_v,Init_Qpoc_pu_v,En_SMIB_init_v,Vref_pu_v,Vslack_pu_v,Pref_Wind_MW_v,Pref_BESS_MW_v,Enable_Fault_Studies_v,Fault_Strategy_v,Zf2Zs_v,Fault_X2R_v,Fault_Type_v,Rf_Offset_ohms_v,Xf_Offset_ohms_v,Infinite_Grid_v,Post_Init_Duration_s,Fault_Timing_Signal_t,Fault_Timing_Signal_v,Table_Data
,,s5255_Fault_Ohms_082,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,876,350,4,10,0,0.5,0.43,2,CSR_S5255,1.2386951830136483,,1500,10,1.0375,0,1,1.0375,1.2386951830136483,876,350,1,1,0,10,4,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_082""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_083,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,876,350,1,1,0,0.5,0.43,2,CSR_S5255,1.2386951830136483,,1500,10,1.0375,0,1,1.0375,1.2386951830136483,876,350,1,1,0,10,1,1,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_083""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_084,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,876,350,1,5,0,0.5,0.43,2,CSR_S5255,1.2386951830136483,,1500,10,1.0375,0,1,1.0375,1.2386951830136483,876,350,1,1,0,10,1,5,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_084""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_085,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,876,350,1,10,0,0.5,0.43,2,CSR_S5255,1.2386951830136483,,1500,10,1.0375,0,1,1.0375,1.2386951830136483,876,350,1,1,0,10,1,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_085""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_086,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,0,-350,4,1,0,0.5,0.43,2,CSR_S5255,1.0832456546112046,,1500,10,1.0375,0,1,1.0375,1.0832456546112046,0,-350,1,1,0,10,4,1,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_086""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_087,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,0,-350,4,5,0,0.5,0.43,2,CSR_S5255,1.0832456546112046,,1500,10,1.0375,0,1,1.0375,1.0832456546112046,0,-350,1,1,0,10,4,5,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_087""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_088,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,0,-350,4,10,0,0.5,0.43,2,CSR_S5255,1.0832456546112046,,1500,10,1.0375,0,1,1.0375,1.0832456546112046,0,-350,1,1,0,10,4,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_088""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_089,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,0,-350,1,1,0,0.5,0.43,2,CSR_S5255,1.0832456546112046,,1500,10,1.0375,0,1,1.0375,1.0832456546112046,0,-350,1,1,0,10,1,1,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_089""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_090,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,0,-350,1,5,0,0.5,0.43,2,CSR_S5255,1.0832456546112046,,1500,10,1.0375,0,1,1.0375,1.0832456546112046,0,-350,1,1,0,10,1,5,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_090""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_091,Fault_Ohms,Droop,,1500,10,1.0375,1.0375,0,0,-350,1,10,0,0.5,0.43,2,CSR_S5255,1.0832456546112046,,1500,10,1.0375,0,1,1.0375,1.0832456546112046,0,-350,1,1,0,10,1,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_091""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_092,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,1226,0,4,1,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,1226,0,1,1,0,10,4,1,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_092""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1226""],[""Pbess [MW]"",""0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_093,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,1226,0,4,5,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,1226,0,1,1,0,10,4,5,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_093""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1226""],[""Pbess [MW]"",""0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_094,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,1226,0,4,10,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,1226,0,1,1,0,10,4,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_094""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1226""],[""Pbess [MW]"",""0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_095,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,1226,0,1,1,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,1226,0,1,1,0,10,1,1,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_095""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1226""],[""Pbess [MW]"",""0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_096,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,1226,0,1,5,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,1226,0,1,1,0,10,1,5,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_096""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1226""],[""Pbess [MW]"",""0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_097,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,1226,0,1,10,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,1226,0,1,1,0,10,1,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_097""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1226""],[""Pbess [MW]"",""0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_098,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,876,350,4,1,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,876,350,1,1,0,10,4,1,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_098""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_099,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,876,350,4,5,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,876,350,1,1,0,10,4,5,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_099""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_100,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,876,350,4,10,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,876,350,1,1,0,10,4,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_100""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_101,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,876,350,1,1,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,876,350,1,1,0,10,1,1,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_101""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_102,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,876,350,1,5,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,876,350,1,1,0,10,1,5,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_102""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_103,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,876,350,1,10,0,0.5,0.43,2,CSR_S5255,1.5027899700654626,,1500,10,1.05,-1,1,1.035304868596648,1.5027899700654626,876,350,1,1,0,10,1,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_103""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""876""],[""Pbess [MW]"",""350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_104,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,0,-350,4,1,0,0.5,0.43,2,CSR_S5255,1.3823619506837046,,1500,10,1.05,-1,1,1.035304868596648,1.3823619506837046,0,-350,1,1,0,10,4,1,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_104""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_105,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,0,-350,4,5,0,0.5,0.43,2,CSR_S5255,1.3823619506837046,,1500,10,1.05,-1,1,1.035304868596648,1.3823619506837046,0,-350,1,1,0,10,4,5,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_105""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_106,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,0,-350,4,10,0,0.5,0.43,2,CSR_S5255,1.3823619506837046,,1500,10,1.05,-1,1,1.035304868596648,1.3823619506837046,0,-350,1,1,0,10,4,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_106""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_107,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,0,-350,1,1,0,0.5,0.43,2,CSR_S5255,1.3823619506837046,,1500,10,1.05,-1,1,1.035304868596648,1.3823619506837046,0,-350,1,1,0,10,1,1,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_107""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_108,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,0,-350,1,5,0,0.5,0.43,2,CSR_S5255,1.3823619506837046,,1500,10,1.05,-1,1,1.035304868596648,1.3823619506837046,0,-350,1,1,0,10,1,5,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_108""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]"
,,s5255_Fault_Ohms_109,Fault_Ohms,Droop,,1500,10,1.035304868596648,1.05,-1,0,-350,1,10,0,0.5,0.43,2,CSR_S5255,1.3823619506837046,,1500,10,1.05,-1,1,1.035304868596648,1.3823619506837046,0,-350,1,1,0,10,1,10,0,0,2.9299999999999997,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]","[[""Filename/Int. Ref."",""s5255_Fault_Ohms_109""],[""Fault Level [MVA]"",""1500""],[""X2R"",""10""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0""],[""Pbess [MW]"",""-350""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]"
