Grouping,Key_Tests,File_Name,Category,Control_Mode,Init_Strategy,Init_Fault_MVA,Init_Fault_X_on_R,Init_Vref_pu,Init_Vpoc_pu,Init_Qpoc_pu,Init_Pwind_MW,Init_Pbess_MW,Fault_Type,Rf_Ohms,Xf_Ohms,Fault_Time,Fault_Duration,Post_Fault_Duration,DIR,Vslack_pu,Commands>,Table_Data,Grid_MVA_v,Grid_X2R_v,Vref_pu_v,Vslack_pu_v,Pref_Wind_MW_v,Pref_BESS_MW_v,Enable_Fault_Studies_v,Fault_Strategy_v,Zf2Zs_v,Fault_X2R_v,Fault_Type_v,Rf_Offset_ohms_v,Xf_Offset_ohms_v,Infinite_Grid_v,Post_Init_Duration_s,Fault_Timing_Signal_t,Fault_Timing_Signal_v
,,s5255_Fault_Ohms_002,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,4,1,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_002""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,1100.0,0.0,1,1,0,5.0,4,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_003,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,4,5,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_003""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,1100.0,0.0,1,1,0,5.0,4,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_004,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,4,10,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_004""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,1100.0,0.0,1,1,0,5.0,4,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_005,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,1,1,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_005""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,1100.0,0.0,1,1,0,5.0,1,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_006,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,1,5,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_006""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,1100.0,0.0,1,1,0,5.0,1,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_007,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,1,10,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_007""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,1100.0,0.0,1,1,0,5.0,1,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_008,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,750.0,350.0,4,1,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_008""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,750.0,350.0,1,1,0,5.0,4,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_009,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,750.0,350.0,4,5,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_009""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,750.0,350.0,1,1,0,5.0,4,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_010,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,750.0,350.0,4,10,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_010""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,750.0,350.0,1,1,0,5.0,4,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_011,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,750.0,350.0,1,1,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_011""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,750.0,350.0,1,1,0,5.0,1,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_012,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,750.0,350.0,1,5,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_012""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,750.0,350.0,1,1,0,5.0,1,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_013,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,750.0,350.0,1,10,0,0.5,0.43,5,CSR_S5255,0.8778935257994813,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_013""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.8778935257994813,750.0,350.0,1,1,0,5.0,1,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_014,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,4,1,0,0.5,0.43,5,CSR_S5255,0.9193829817152368,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_014""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.9193829817152368,0.0,-350.0,1,1,0,5.0,4,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_015,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,4,5,0,0.5,0.43,5,CSR_S5255,0.9193829817152368,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_015""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.9193829817152368,0.0,-350.0,1,1,0,5.0,4,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_016,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,4,10,0,0.5,0.43,5,CSR_S5255,0.9193829817152368,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_016""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.9193829817152368,0.0,-350.0,1,1,0,5.0,4,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_017,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,1,1,0,0.5,0.43,5,CSR_S5255,0.9193829817152368,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_017""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.9193829817152368,0.0,-350.0,1,1,0,5.0,1,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_018,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,1,5,0,0.5,0.43,5,CSR_S5255,0.9193829817152368,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_018""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.9193829817152368,0.0,-350.0,1,1,0,5.0,1,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_019,Fault_Ohms,Droop,,3000.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,1,10,0,0.5,0.43,5,CSR_S5255,0.9193829817152368,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_019""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.039695131403352,0.9193829817152368,0.0,-350.0,1,1,0,5.0,1,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_020,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,1100.0,0.0,4,1,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_020""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,1100.0,0.0,1,1,0,5.0,4,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_021,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,1100.0,0.0,4,5,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_021""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,1100.0,0.0,1,1,0,5.0,4,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_022,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,1100.0,0.0,4,10,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_022""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,1100.0,0.0,1,1,0,5.0,4,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_023,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,1100.0,0.0,1,1,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_023""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,1100.0,0.0,1,1,0,5.0,1,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_024,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,1100.0,0.0,1,5,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_024""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,1100.0,0.0,1,1,0,5.0,1,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_025,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,1100.0,0.0,1,10,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_025""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,1100.0,0.0,1,1,0,5.0,1,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_026,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,750.0,350.0,4,1,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_026""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,750.0,350.0,1,1,0,5.0,4,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_027,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,750.0,350.0,4,5,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_027""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,750.0,350.0,1,1,0,5.0,4,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
