Grouping,Key_Tests,File_Name,Category,Control_Mode,Init_Strategy,Init_Fault_MVA,Init_Fault_X_on_R,Init_Vref_pu,Init_Vpoc_pu,Init_Qpoc_pu,Init_Pwind_MW,Init_Pbess_MW,Fault_Type,Rf_Ohms,Xf_Ohms,Fault_Time,Fault_Duration,Post_Fault_Duration,DIR,Vslack_pu,Commands>,Table_Data,Grid_MVA_v,Grid_X2R_v,Vref_pu_v,Vslack_pu_v,Pref_Wind_MW_v,Pref_BESS_MW_v,Enable_Fault_Studies_v,Fault_Strategy_v,Zf2Zs_v,Fault_X2R_v,Fault_Type_v,Rf_Offset_ohms_v,Xf_Offset_ohms_v,Infinite_Grid_v,Post_Init_Duration_s,Fault_Timing_Signal_t,Fault_Timing_Signal_v
,,s5255_Fault_Ohms_028,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,750.0,350.0,4,10,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_028""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,750.0,350.0,1,1,0,5.0,4,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_029,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,750.0,350.0,1,1,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_029""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,750.0,350.0,1,1,0,5.0,1,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_030,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,750.0,350.0,1,5,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_030""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,750.0,350.0,1,1,0,5.0,1,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_031,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,750.0,350.0,1,10,0,0.5,0.43,5,CSR_S5255,1.0283428232692884,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_031""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0283428232692884,750.0,350.0,1,1,0,5.0,1,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_032,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,0.0,-350.0,4,1,0,0.5,0.43,5,CSR_S5255,1.0652753817073033,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_032""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0652753817073033,0.0,-350.0,1,1,0,5.0,4,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_033,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,0.0,-350.0,4,5,0,0.5,0.43,5,CSR_S5255,1.0652753817073033,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_033""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0652753817073033,0.0,-350.0,1,1,0,5.0,4,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_034,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,0.0,-350.0,4,10,0,0.5,0.43,5,CSR_S5255,1.0652753817073033,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_034""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0652753817073033,0.0,-350.0,1,1,0,5.0,4,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_035,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,0.0,-350.0,1,1,0,0.5,0.43,5,CSR_S5255,1.0652753817073033,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_035""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0652753817073033,0.0,-350.0,1,1,0,5.0,1,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_036,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,0.0,-350.0,1,5,0,0.5,0.43,5,CSR_S5255,1.0652753817073033,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_036""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0652753817073033,0.0,-350.0,1,1,0,5.0,1,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_037,Fault_Ohms,Droop,,3000.0,5.0,1.0375,1.0375,0,0.0,-350.0,1,10,0,0.5,0.43,5,CSR_S5255,1.0652753817073033,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_037""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.0375,1.0652753817073033,0.0,-350.0,1,1,0,5.0,1,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_038,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,4,1,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_038""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,1,0,5.0,4,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_039,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,4,5,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_039""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,1,0,5.0,4,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_040,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,4,10,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_040""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,1,0,5.0,4,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_041,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,1,1,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_041""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,1,0,5.0,1,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_042,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,1,5,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_042""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,1,0,5.0,1,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_043,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,1,10,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_043""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,1,0,5.0,1,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_044,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,4,1,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_044""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,1,0,5.0,4,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_045,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,4,5,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_045""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,1,0,5.0,4,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_046,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,4,10,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_046""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,1,0,5.0,4,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_047,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,1,1,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_047""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,1,0,5.0,1,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_048,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,1,5,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_048""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,1,0,5.0,1,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_049,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,1,10,0,0.5,0.43,5,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_049""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,1,0,5.0,1,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_050,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,4,1,0,0.5,0.43,5,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_050""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,1,0,5.0,4,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_051,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,4,5,0,0.5,0.43,5,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_051""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,1,0,5.0,4,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_052,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,4,10,0,0.5,0.43,5,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_052""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Rf Ohms"",10],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,1,0,5.0,4,10,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_053,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,1,1,0,0.5,0.43,5,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_053""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",1],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,1,0,5.0,1,1,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ohms_054,Fault_Ohms,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,1,5,0,0.5,0.43,5,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ohms_054""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Rf Ohms"",5],[""Xf Ohms"",0]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,1,0,5.0,1,5,0,0,5.93,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
